% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 23 2026, 16:42"
% Table,Table 34 - c_CNN_Sensor_Phase_3
% Time (s),c_CNN_Sensor_Phase_2 (mol/m^3)
59.9,0.9337181385301482
59.910000000000004,0.9338313068985538
59.92,0.9339445234138174
59.93,0.9340578143173053
59.94,0.9341712058503856
59.95,0.9342847242544134
59.96,0.9343983957707485
59.97,0.9345122466407407
59.980000000000004,0.9346263031057745
59.99,0.9347405914071948
60,0.9348551377863517
60.01,0.9349698219515166
60.02,0.9350845061166734
60.03,0.9351991902818334
60.04,0.935313874446989
60.050000000000004,0.9354285586121465
60.06,0.9355432427773082
60.07,0.9356579269424662
60.08,0.9357726111076138
60.09,0.9358872952727829
60.1,0.9360019794379396
60.11,0.9361166636031034
60.120000000000005,0.9362313477682507
60.13,0.9363460319334148
60.14,0.9364607160985756
60.15,0.9365754002637334
60.160000000000004,0.9366900844288878
60.17,0.9368047685940479
60.18,0.9369194527592067
60.19,0.9370341369243625
60.2,0.937148821089523
60.21,0.9372635052546805
60.22,0.9373781894198365
60.230000000000004,0.9374928735850062
60.24,0.937607557750146
60.25,0.9377222419153067
60.26,0.9378369260804722
60.27,0.9379516102456286
60.28,0.9380662944107896
60.29,0.9381809785759427
60.300000000000004,0.9382956627410967
60.31,0.9384103469062556
60.32,0.938525031071425
60.33,0.938639715236582
60.34,0.9387543994017348
60.35,0.9388690835668948
60.36,0.9389837677320519
60.370000000000005,0.9390984518972105
60.38,0.9392131360623625
60.39,0.9393278202275286
60.4,0.9394425043926841
60.410000000000004,0.9395571885578423
60.42,0.9396718727229999
60.43,0.9397865568881576
60.44,0.9399012410533168
60.45,0.9400159252184765
60.46,0.940130609383635
60.47,0.9402452935487845
60.480000000000004,0.9403599777139544
60.49,0.9404746618791082
60.5,0.9405893460442701
60.51,0.9407034140518782
60.52,0.9408162741807881
60.53,0.9409279630856064
60.54,0.9410385174209356
60.550000000000004,0.9411479738413872
60.56,0.941256369001555
60.57,0.9413637395560462
60.58,0.941470122159461
60.59,0.9415755534664183
60.6,0.9416800701315168
60.61,0.9417837088093554
60.620000000000005,0.9418865061545335
60.63,0.9419884988216678
60.64,0.9420897234653622
60.65,0.942190216740209
60.660000000000004,0.9422900153008231
60.67,0.94238915580181
60.68,0.9424876748977606
60.69,0.9425856092432935
60.7,0.9426829954930177
60.71,0.9427798703015121
60.72,0.9428762703234151
60.730000000000004,0.9429722322132965
60.74,0.9430677926257786
60.75,0.9431629882154686
60.76,0.9432578556369711
60.77,0.9433524315448808
60.78,0.9434467525938052
60.79,0.9435408554383491
60.800000000000004,0.9436347767331213
60.81,0.9437285531327357
60.82,0.9438222212917627
60.83,0.9439158178648394
60.84,0.9440093795065576
60.85,0.9441029428715302
60.86,0.9441965446143483
60.870000000000005,0.9442902213896187
60.88,0.9443840098519446
60.89,0.9444779466559432
60.9,0.9445720684562152
60.910000000000004,0.9446664119073512
60.92,0.9447610136639749
60.93,0.9448559103806723
60.94,0.9449511387120627
60.95,0.9450467353127343
60.96,0.9451427368373132
60.97,0.9452391799403863
60.980000000000004,0.945336101276559
60.99,0.9454335375004419
61,0.9455315252666479
61.01,0.9456299663774884
61.02,0.9457287214958444
61.03,0.9458277655671313
61.04,0.9459270735367565
61.050000000000004,0.9460266203501151
61.06,0.9461263809526326
61.07,0.9462263302897056
61.08,0.946326443306758
61.09,0.9464266949491745
61.1,0.9465270601624003
61.11,0.9466275138918216
61.120000000000005,0.9467280310828431
61.13,0.946828586680884
61.14,0.9469291556313533
61.15,0.9470297128796551
61.160000000000004,0.9471302333712023
61.17,0.9472306920514101
61.18,0.9473310638656722
61.19,0.9474313237594147
61.2,0.9475314466780302
61.21,0.9476314075669428
61.22,0.9477311813715551
61.230000000000004,0.9478307430372708
61.24,0.9479300675095131
61.25,0.9480291297336816
61.26,0.9481279046551824
61.27,0.9482263672194264
61.28,0.9483244923718367
61.29,0.948422255057805
61.300000000000004,0.9485196302227503
61.31,0.9486165928120672
61.32,0.9487131177711932
61.33,0.9488091800455107
61.34,0.9489047545804384
61.35,0.9489998163213867
61.36,0.9490943402137619
61.370000000000005,0.9491883012029813
61.38,0.9492816742344462
61.39,0.9493744342535546
61.4,0.9494665562057485
61.410000000000004,0.9495580150364065
61.42,0.9496487856909558
61.43,0.9497388431147865
61.44,0.9498281622533359
61.45,0.9499167180519799
61.46,0.950004485456156
61.47,0.950091439411253
61.480000000000004,0.9501775548626986
61.49,0.9502628067558981
61.5,0.950347170036241
61.51,0.9504310806586453
61.52,0.9505149912810453
61.53,0.9505989019034433
61.54,0.9506828125258341
61.550000000000004,0.9507667231482356
61.56,0.9508506337706361
61.57,0.9509345443930343
61.58,0.9510184550154235
61.59,0.9511023656378349
61.6,0.9511862762602289
61.61,0.9512701868826322
61.620000000000005,0.9513540975050294
61.63,0.951438008127426
61.64,0.9515219187498192
61.65,0.9516058293722173
61.660000000000004,0.9516897399946229
61.67,0.9517736506170207
61.68,0.9518575612394152
61.690000000000005,0.9519414718618122
61.7,0.9520253824842205
61.71,0.9521092931066115
61.72,0.9521932037290125
61.730000000000004,0.9522771143514127
61.74,0.9523610249738049
61.75,0.9524449355962001
61.76,0.9525288462185978
61.77,0.9526127568409984
61.78,0.9526966674633965
61.79,0.9527805780857987
61.800000000000004,0.9528644887081894
61.81,0.9529483993305962
61.82,0.9530323099529868
61.83,0.9531162205753941
61.84,0.9532001311977915
61.85,0.9532840418201886
61.86,0.9533679524425853
61.870000000000005,0.953451863064985
61.88,0.9535357736873902
61.89,0.9536196843097813
61.9,0.9537035949321786
61.910000000000004,0.9537875055545858
61.92,0.9538714161769803
61.93,0.9539553267993751
61.940000000000005,0.9540392374217745
61.95,0.9541231480441693
61.96,0.9542070586665669
61.97,0.9542909692889686
61.980000000000004,0.954374879911364
61.99,0.9544587905337637
62,0.9545427011561622
62.01,0.9546266289706891
62.02,0.954710583472162
62.03,0.9547945531145868
62.04,0.9548785263519718
62.050000000000004,0.9549624916383544
62.06,0.9550464374277179
62.07,0.9551303521740905
62.08,0.9552142243314831
62.09,0.9552980423539212
62.1,0.9553817946954025
62.11,0.955465469809945
62.120000000000005,0.955549056151573
62.13,0.9556325421742878
62.14,0.9557159163321031
62.15,0.955799167079048
62.160000000000004,0.9558822828691171
62.17,0.9559652521563362
62.18,0.9560480633947184
62.190000000000005,0.9561307050382584
62.2,0.9562131655410009
62.21,0.9562954333569431
62.22,0.9563774969400975
62.230000000000004,0.9564593447444794
62.24,0.956540965224111
62.25,0.956622346832987
62.26,0.9567034780251423
62.27,0.9567843472545743
62.28,0.9568649429753076
62.29,0.956945253641357
62.300000000000004,0.9570252677067338
62.31,0.9571049736254418
62.32,0.9571843598514975
62.33,0.9572634148389336
62.34,0.9573421270417337
62.35,0.9574204849139393
62.36,0.9574984769095536
62.370000000000005,0.9575760914825849
62.38,0.957653317087053
62.39,0.9577301421769714
62.4,0.95780655520635
62.410000000000004,0.9578825446292136
62.42,0.9579580988995563
62.43,0.9580332064714081
62.440000000000005,0.9581078557987777
62.45,0.9581820353356736
62.46,0.9582557335361265
62.47,0.9583289388541241
62.480000000000004,0.9584016397437094
62.49,0.9584738246588712
62.5,0.9585454820536421
62.51,0.9586168718395409
62.52,0.9586882616254437
62.53,0.9587596514113486
62.54,0.9588310411972548
62.550000000000004,0.9589024309831584
62.56,0.958973820769069
62.57,0.9590452105549633
62.58,0.9591166003408718
62.59,0.9591879901267844
62.6,0.9592593799126825
62.61,0.9593307696985899
62.620000000000005,0.9594021594844946
62.63,0.9594735492703975
62.64,0.9595449390563067
62.65,0.9596163288422107
62.660000000000004,0.9596877186281171
62.67,0.9597591084140178
62.68,0.9598304981999145
62.690000000000005,0.9599018879858195
62.7,0.9599732777717309
62.71,0.9600446675576387
62.72,0.9601160573435364
62.730000000000004,0.9601874471294405
62.74,0.9602588369153472
62.75,0.9603302267012516
62.76,0.9604016164871578
62.77,0.960473006273055
62.78,0.9605443960589652
62.79,0.960615785844871
62.800000000000004,0.9606871756307743
62.81,0.9607585654166796
62.82,0.9608299552025759
62.83,0.9609013449884832
62.84,0.9609727347743863
62.85,0.9610441245602929
62.86,0.9611155143461949
62.870000000000005,0.9611869041321054
62.88,0.9612582939180084
62.89,0.9613296837039125
62.9,0.961401073489814
62.910000000000004,0.9614724632757231
62.92,0.9615438530616233
62.93,0.9616152428475269
62.940000000000005,0.9616866326334379
62.95,0.9617580224193366
62.96,0.9618294122052412
62.97,0.9619008019911464
62.980000000000004,0.9619721917770458
62.99,0.9620435815629572
63,0.9621149713488624
63.01,0.9621862659411833
63.02,0.9622573694211525
63.03,0.9623282807009319
63.04,0.9623989986927028
63.050000000000004,0.9624695223086576
63.06,0.9625398504609617
63.07,0.962609982061798
63.08,0.9626799160233648
63.09,0.9627496512578257
63.1,0.9628191866773703
63.11,0.9628885211941511
63.120000000000005,0.9629576537203816
63.13,0.9630265831682395
63.14,0.9630953084498889
63.15,0.963163828477512
63.160000000000004,0.9632321421633051
63.17,0.9633002484194203
63.18,0.9633681461580659
63.190000000000005,0.963435834291415
63.2,0.9635033117316358
63.21,0.9635705773909237
63.22,0.9636376301814512
63.230000000000004,0.9637044690153963
63.24,0.9637710928049491
63.25,0.9638375004622832
63.26,0.9639036908995701
63.27,0.9639696630290109
63.28,0.9640354157627662
63.29,0.9641009480130298
63.300000000000004,0.9641662586919694
63.31,0.9642313467117786
63.32,0.9642962109846265
63.33,0.9643608504227075
63.34,0.9644252639381825
63.35,0.9644894504432545
63.36,0.9645534088500786
63.370000000000005,0.9646171380708531
63.38,0.964680637017749
63.39,0.9647439046029538
63.4,0.9648069397386401
63.410000000000004,0.964869741336998
63.42,0.9649323083102113
63.43,0.964994639570433
63.440000000000005,0.9650567340298744
63.45,0.9651185906006966
63.46,0.9651802081950873
63.47,0.9652415857252329
63.480000000000004,0.9653027221032962
63.49,0.9653636162414702
63.5,0.9654242670519417
63.51,0.965484795835947
63.52,0.9655453246199511
63.53,0.9656058534039539
63.54,0.9656663821879545
63.550000000000004,0.9657269109719638
63.56,0.9657874397559615
63.57,0.9658479685399625
63.58,0.9659084973239666
63.59,0.9659690261079731
63.6,0.9660295548919768
63.61,0.966090083675972
63.620000000000005,0.9661506124599771
63.63,0.9662111412439859
63.64,0.9662716700279869
63.65,0.9663321988119891
63.660000000000004,0.9663927275959933
63.67,0.966453256380002
63.68,0.9665137851640013
63.690000000000005,0.9665743139480069
63.7,0.9666348427320065
63.71,0.9666953715160088
63.72,0.966755900300015
63.730000000000004,0.9668164290840122
63.74,0.9668769578680179
63.75,0.9669374866520188
63.76,0.9669980154360289
63.77,0.9670585442200323
63.78,0.9671190730040307
63.79,0.9671796017880316
63.800000000000004,0.9672401305720364
63.81,0.9673006593560417
63.82,0.9673611881400429
63.83,0.9674217169240498
63.84,0.9674822457080499
63.85,0.9675427744920508
63.86,0.9676033032760515
63.870000000000005,0.9676638320600601
63.88,0.9677243608440724
63.89,0.9677848896280639
63.9,0.9678454184120684
63.910000000000004,0.9679059471960749
63.92,0.9679664759800795
63.93,0.9680270047640768
63.940000000000005,0.9680875335480803
63.95,0.9681480623320848
63.96,0.9682085911160946
63.97,0.9682691199000915
63.980000000000004,0.9683296486840939
63.99,0.9683901774680967
64,0.9684507062521024
64.01,0.9685110579093825
64.02,0.9685710598224795
64.03,0.9686307187552862
64.04,0.9686900414716871
64.05,0.9687490347355849
64.06,0.968807705310863
64.07000000000001,0.9688660599614083
64.08,0.9689241054511191
64.09,0.9689818485438826
64.1,0.9690392960036006
64.11,0.9690964545941348
64.12,0.9691533310794079
64.13,0.9692099322232964
64.14,0.9692662647896977
64.15,0.9693223355425077
64.16,0.9693781512455937
64.17,0.9694337186628745
64.18,0.9694890445582199
64.19,0.9695441356955338
64.2,0.9695989988387002
64.21000000000001,0.969653640751622
64.22,0.9697080681981768
64.23,0.9697622879422672
64.24,0.9698163067477688
64.25,0.9698701313785848
64.26,0.9699237685985959
64.27,0.9699772251717093
64.28,0.9700305078618064
64.29,0.9700836234327836
64.3,0.9701365786485141
64.31,0.9701893802729089
64.32000000000001,0.9702420350698595
64.33,0.9702945498032369
64.34,0.9703469312369553
64.35,0.9703991861349022
64.36,0.9704513212609455
64.37,0.9705033433790008
64.38,0.9705552592529514
64.39,0.9706070756466941
64.4,0.9706587993241034
64.41,0.9707104370490885
64.42,0.9707619955855277
64.43,0.9708134816973262
64.44,0.9708649021483586
64.45,0.9709162637025184
64.46000000000001,0.9709675731237164
64.47,0.9710188371758246
64.48,0.9710700626227261
64.49,0.9711212562283461
64.5,0.9711724247565398
64.51,0.9712235830006644
64.52,0.9712747412447812
64.53,0.9713258994889036
64.54,0.9713770577330252
64.55,0.9714282159771479
64.56,0.9714793742212734
64.57000000000001,0.9715305324653916
64.58,0.9715816907095106
64.59,0.971632848953635
64.6,0.9716840071977557
64.61,0.9717351654418767
64.62,0.9717863236859955
64.63,0.971837481930112
64.64,0.9718886401742373
64.65,0.9719397984183649
64.66,0.9719909566624825
64.67,0.9720421149066099
64.68,0.9720932731507229
64.69,0.9721444313948527
64.7,0.9721955896389719
64.71000000000001,0.9722467478830914
64.72,0.9722979061272178
64.73,0.9723490643713388
64.74,0.9724002226154567
64.75,0.9724513808595789
64.76,0.9725025391036961
64.77,0.9725536973478256
64.78,0.9726048555919405
64.79,0.9726560138360588
64.8,0.9727071720801861
64.81,0.9727583303243055
64.82000000000001,0.9728094885684246
64.83,0.9728606468125488
64.84,0.9729118050566727
64.85,0.972962963300794
64.86,0.9730141215449167
64.87,0.9730652797890318
64.88,0.9731164380331584
64.89,0.9731675962772784
64.9,0.973218754521404
64.91,0.9732699127655204
64.92,0.9733210710096462
64.93,0.973372229253772
64.94,0.9734233874978918
64.95,0.9734745457420148
64.96000000000001,0.9735257039861432
64.97,0.9735768622302607
64.98,0.9736280204743758
64.99,0.9736791787185012
65,0.973730336962619
65.01,0.9737812596642924
65.02,0.9738317196287919
65.03,0.9738817293778079
65.04,0.973931301432952
65.05,0.9739804483158907
65.06,0.9740291825482723
65.07000000000001,0.9740775166517447
65.08,0.9741254631479381
65.09,0.9741730345585153
65.1,0.9742202434051181
65.11,0.9742671022093959
65.12,0.9743136234929992
65.13,0.9743598197775628
65.14,0.9744057035847471
65.15,0.9744512874361904
65.16,0.9744965838535536
65.17,0.97454160535847
65.18,0.9745863644725885
65.19,0.9746308737175644
65.2,0.9746751456150345
65.21000000000001,0.9747191926866542
65.22,0.974763027454071
65.23,0.9748066624389237
65.24,0.974850110162866
65.25,0.9748933831475507
65.26,0.9749364939146141
65.27,0.9749794549857038
65.28,0.9750222788824691
65.29,0.9750649781265709
65.3,0.975107565239639
65.31,0.9751500527433326
65.32000000000001,0.9751924531592774
65.33,0.975234779009149
65.34,0.9752770428145897
65.35,0.9753192570972208
65.36,0.9753614343787267
65.37,0.9754035871807188
65.38,0.9754457280248696
65.39,0.9754878694328188
65.4,0.9755300239262105
65.41,0.9755722040266971
65.42,0.9756144222559123
65.43,0.9756566911355331
65.44,0.975699023187173
65.45,0.9757414309325063
65.46000000000001,0.975783926893165
65.47,0.9758265235907906
65.48,0.9758692335470399
65.49,0.9759120692835748
65.5,0.9759550433220124
65.51,0.9759980906853024
65.52,0.9760411380485835
65.53,0.9760841854118716
65.54,0.9761272327751568
65.55,0.9761702801384459
65.56,0.9762133275017226
65.57000000000001,0.9762563748650104
65.58,0.9762994222282955
65.59,0.9763424695915746
65.6,0.9763855169548623
65.61,0.9764285643181476
65.62,0.9764716116814359
65.63,0.976514659044721
65.64,0.9765577064080032
65.65,0.976600753771291
65.66,0.9766438011345735
65.67,0.976686848497861
65.68,0.9767298958611388
65.69,0.9767729432244314
65.7,0.9768159905877166
65.71000000000001,0.9768590379510009
65.72,0.9769020853142848
65.73,0.9769451326775697
65.74,0.9769881800408539
65.75,0.9770312274041313
65.76,0.9770742747674132
65.77,0.9771173221307035
65.78,0.9771603694939891
65.79,0.9772034168572802
65.8,0.9772464642205568
65.81,0.9772895115838504
65.82000000000001,0.9773325589471311
65.83,0.9773756063104161
65.84,0.9774186536737007
65.85,0.9774617010369826
65.86,0.9775047484002801
65.87,0.9775477957635582
65.88,0.9775908431268405
65.89,0.9776338904901227
65.9,0.9776769378534074
65.91,0.9777199852166921
65.92,0.9777630325799808
65.93,0.9778060799432637
65.94,0.9778491273065484
65.95,0.97789217466984
65.96000000000001,0.9779352220331199
65.97,0.9779782693964131
65.98,0.9780213167596934
65.99,0.9780643641229739
66,0.9781074114862588
66.01,0.9781499979359964
66.02,0.9781916811136524
66.03,0.9782324888517616
66.04,0.9782724489828492
66.05,0.9783115893394393
66.06,0.9783499377540659
66.07000000000001,0.9783875220592412
66.08,0.9784243700875102
66.09,0.9784605096713938
66.1,0.9784959686434236
66.11,0.9785307748361155
66.12,0.9785649560820137
66.13,0.978598540213627
66.14,0.9786315550635026
66.15,0.9786640284641518
66.16,0.9786959882481078
66.17,0.9787274622479071
66.18,0.9787584782960658
66.19,0.9787890642251182
66.2,0.9788192478675797
66.21000000000001,0.9788490570559889
66.22,0.9788785196228799
66.23,0.9789076634007586
66.24,0.9789365162221774
66.25,0.9789651059196488
66.26,0.9789934603257003
66.27,0.9790216072728624
66.28,0.9790495745936711
66.29,0.9790773901206489
66.3,0.9791050816863034
66.31,0.979132677123189
66.32000000000001,0.9791602042638228
66.33,0.979187690940728
66.34,0.9792151649864443
66.35,0.9792426542334934
66.36,0.9792701865143971
66.37,0.9792977896616931
66.38,0.979325491507896
66.39,0.9793533198855476
66.4,0.979381302627167
66.41,0.979409467565279
66.42,0.9794378425324187
66.43,0.9794664553611107
66.44,0.9794953338838791
